,,,,Biblio info,,,,Selectivity info,,,,,,,,,,,,,Odds ratio,,Log odds ratio,,Raw numbers,,,,Percent Extinction,,Extinction Rate,,,,Chi Square,,,,,,,GLM,,,,,,Mean Species Duration/Longevity,,,,Additional Stats,,,,,
number,study ID,effect #,coder,Full citation,In-text Citation,Year,Type,Phylum,Bivalve/ Gastropod,Taxon,Tax level,Aggregate Trait,Author's Trait,Trait category,Start stage,End stage,Aggregate Age/ Event,Age/ Event,Location,Data source,Odds Ratio,Var Odds Ratio,Log odds ratio,Var Lnor,# Ext,# Surv,Total # Ext,Total # Surv,N,%,per-capita extinction,N,Total per-capita extinction,notes,x-square,n,df,p (sur/extinct),% group a extinct,% group b extinct,p (before/after),coefficient,d.f.,p,Note,,Test type,Trait Type Species Total ,Mean Duration (my),p,z,Parametric/Non,Test,n,p,test stat,df
,Petuch 1995 MDL,4,EO,"Petuch, Edward J. 1995. Molluscan diversity in the late neogene of florida: evidence for a two-staged mass extinction. Science 270: 275-277.",Petuch 1995,1995,PR,Mollusca,Gastropod,gastropod,genera,Body Size,Diet & Body Size,"General carnivores, small",Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,Southern Florida,upper Neogene molluscan fossil beds of southern florida,,,,,2,5,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Petuch 1995 MDL,5,EO,"Petuch, Edward J. 1995. Molluscan diversity in the late neogene of florida: evidence for a two-staged mass extinction. Science 270: 275-277.",Petuch 1995,1995,PR,Mollusca,Gastropod,gastropod,genera,Body Size,Diet & Body Size,"General carnivores, large",Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,Southern Florida,upper Neogene molluscan fossil beds of southern florida,,,,,9,5,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rivadeneira2007SEL,1,EO,"Rivadeneira, Marcelo M. and Pablo A. Marquet. 2007. Selective extinction of late Neogene bivalves on the temperate Pacific coast of South America",Rivadeneira and Marquet 2007,2007,PR,Mollusca,Bivalve,bivalve,species,Body Size,Body Size ,other,Serravalian,Calabrian,Late Neogene,Late Neogene,pacific coast South America,Rivandera/Marq database,,,,,,,,,,,,,,Body Size (phylogenetically corrected),,,,,,,,6.702,57,0.008,larger species are less extinction prone,,,,,,,,,,,
,Vermeij 1986 EDT,1,EO,"Vermeij, Geerat J., and Edward Petuch. 1986. Differential extinction in tropical american molluscs: edemism, architecture, and the panama land bridge. Malacologia. 27: 29-41.",Vermeij and Petuch 1986,1986,PR,Mollusca,Gastropod,gastropod,species,Body Size,Aperature Size,Broad Aperature,Gelasian,Recent,Pliocene-Recent,post-Pliocene,Caloosahatchian,,,,,,32,42,56,81,,,,,,the analysis in paper (Table 2) includes a distinction b/w soft and hard bottom (possibly assoc. with larval types that I decided not to include in the excel sheet),,,,,,,
,Vermeij 1986 EDT,2,EO,"Vermeij, Geerat J., and Edward Petuch. 1986. Differential extinction in tropical american molluscs: edemism, architecture, and the panama land bridge. Malacologia. 27: 29-41.",Vermeij and Petuch 1986,1986,PR,Mollusca,Gastropod,gastropod,species,Body Size,Aperature Size,Narrow Aperature,Gelasian,Recent,Pliocene-Recent,post-Pliocene,Caloosahatchian,,,,,,24,39,56,81,,,,,,the analysis in paper (Table 2) includes a distinction b/w soft and hard bottom (possibly assoc. with larval types that I decided not to include in the excel sheet),,,,,,,
,Vermeij 1986 EDT,1,EO,"Vermeij, Geerat J., and Edward Petuch. 1986. Differential extinction in tropical american molluscs: edemism, architecture, and the panama land bridge. Malacologia. 27: 29-41.",Vermeij and Petuch 1986,1986,PR,Mollusca,Gastropod,gastropod,species,Body Size,Aperature Size,Broad Aperature,Gelasian,Recent,Pliocene-Recent,post-Pliocene,Atlantic Gatunian,,,,,,28,49,61,120,,,,,,the analysis in paper (Table 2) includes a distinction b/w soft and hard bottom (possibly assoc. with larval types that I decided not to include in the excel sheet),,,,,,,
,Vermeij 1986 EDT,2,EO,"Vermeij, Geerat J., and Edward Petuch. 1986. Differential extinction in tropical american molluscs: edemism, architecture, and the panama land bridge. Malacologia. 27: 29-41.",Vermeij and Petuch 1986,1986,PR,Mollusca,Gastropod,gastropod,species,Body Size,Aperature Size,Narrow Aperature,Gelasian,Recent,Pliocene-Recent,post-Pliocene,Atlantic Gatunian,,,,,,33,71,61,120,,,,,,the analysis in paper (Table 2) includes a distinction b/w soft and hard bottom (possibly assoc. with larval types that I decided not to include in the excel sheet),,,,,,,
,Vermeij 1986 EDT,1,EO,"Vermeij, Geerat J., and Edward Petuch. 1986. Differential extinction in tropical american molluscs: edemism, architecture, and the panama land bridge. Malacologia. 27: 29-41.",Vermeij and Petuch 1986,1986,PR,Mollusca,Gastropod,gastropod,species,Body Size,Aperature Size,Broad Aperature,Gelasian,Recent,Pliocene-Recent,post-Pliocene,Pacific Gatunian,,,,,,13,53,24,117,,,,,,the analysis in paper (Table 2) includes a distinction b/w soft and hard bottom (possibly assoc. with larval types that I decided not to include in the excel sheet),,,,,,,
,Vermeij 1986 EDT,2,EO,"Vermeij, Geerat J., and Edward Petuch. 1986. Differential extinction in tropical american molluscs: edemism, architecture, and the panama land bridge. Malacologia. 27: 29-41.",Vermeij and Petuch 1986,1986,PR,Mollusca,Gastropod,gastropod,species,Body Size,Aperature Size,Narrow Aperature,Gelasian,Recent,Pliocene-Recent,post-Pliocene,Pacific Gatunian,,,,,,11,64,24,117,,,,,,the analysis in paper (Table 2) includes a distinction b/w soft and hard bottom (possibly assoc. with larval types that I decided not to include in the excel sheet),,,,,,,
,Jablonski1995SEC,1,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1995,1995,PR,Mollusca,Bivalve,bivalve,genera,Env Distribution,Env Distribution,Near shore-middle shelf,Maastrichtian,Maastrichtian,K/T,K/T,global,Jablonski global database,,,,,32,30,146,124,,,,,,For the following 4 effect sizes an important figure is in MetaFigure Document explaining the shelf distributions/ bathymetric data,,,,,,,
,Jablonski1995SEC,2,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1995,1995,PR,Mollusca,Bivalve,bivalve,genera,Env Distribution,Env Distribution,Inner-outer shelf,Maastrichtian,Maastrichtian,K/T,K/T,global,Jablonski global database,,,,,20,10,146,124,,,,,,,,,,,,,
,Jablonski1995SEC,3,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1995,1995,PR,Mollusca,Bivalve,bivalve,genera,Env Distribution,Env Distribution,Inner-middle shelf,Maastrichtian,Maastrichtian,K/T,K/T,global,Jablonski global database,,,,,64,63,146,124,,,,,,,,,,,,,
,Jablonski1995SEC,4,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1995,1995,PR,Mollusca,Bivalve,bivalve,genera,Env Distribution,Env Distribution,Entire shelf,Maastrichtian,Maastrichtian,K/T,K/T,global,Jablonski global database,,,,,30,21,146,124,,,,,,,,,,,,,
,McClure 1995 NSE,6,EO,"McClure, M. and A. J. Bohonak. 1995. Non-selectivity in extinction of bivalves in the Late Cretaceous of the Atlantic Coastal Plain of North America. Journal of Evolutionary Biology 8: 779-794.",McClure and Bohank,1995,PR,Mollusca,Bivalve,bivalve,genera,Env Distribution,Depth,other,Maastrichtian,Maastrichtian,K/T,K/T,global,,,,,,,,,,,,,,,contigency table in which 50%/more of the cells contian less than five entires (author's note),,38,3,0.734,,,0.962
,Rode 2004 UGU,1,EO,"Rode, A.L. and B.S. Lieberman. 2004. Using GIS to unlock the interactions between biogeography, environment, and evolution in Middle and Late Devonian brachiopods and bivalves. Paleogeography, Paleoclimatology, Paleoecology. 211: 345-359.",Rode and Lieberman 2004,2004,PR,Mollusca ,Bivalve,bivalve,species,Env Distribution,Env Distribution,Nearshore & Inner Platform,Frasnian,Frasnian,Late Devonian,Frasnian,Laurentia,Field work & Museum collections (refer to Notes),,,,,12,3,32,4,,,,,,"Data in excel sheet emailed by author; Museums: American Museum of Natural History, Carnegie Museum of Natural Hist, Museum of Comparative Zoology, Peabody Museum of Natural Hist, Royal Belgium Inst. Of Nat. Sci, U of Iowa Museum of Paleo, U of Michigan M",,,,,,,
,Rode 2004 UGU,2,EO,"Rode, A.L. and B.S. Lieberman. 2004. Using GIS to unlock the interactions between biogeography, environment, and evolution in Middle and Late Devonian brachiopods and bivalves. Paleogeography, Paleoclimatology, Paleoecology. 211: 345-359.",Rode and Lieberman 2004,2004,PR,Mollusca ,Bivalve,bivalve,species,Env Distribution,Env Distribution,Middle Platform & Inner Platform,Frasnian,Frasnian,Late Devonian,Frasnian,Laurentia,Field work & Museum collections (refer to Notes),,,,,20,1,32,4,,,,,,"Data in excel sheet emailed by author; Museums: American Museum of Natural History, Carnegie Museum of Natural Hist, Museum of Comparative Zoology, Peabody Museum of Natural Hist, Royal Belgium Inst. Of Nat. Sci, U of Iowa Museum of Paleo, U of Michigan M",,,,,,,
,Hansen 1999 ECR,2,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Ornament,Maastrichtian,Maastrichtian,K/T,K/T,Ripley Formation (Alabama),,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,5.86,135,,>0.05,,,
,Hansen 1999 ECR,3,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Crenulated margin,Maastrichtian,Maastrichtian,K/T,K/T,Ripley Formation (Alabama),,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,2.25,135,,>0.05,,,
,Hansen 1999 ECR,4,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Valve overlap,Maastrichtian,Maastrichtian,K/T,K/T,Ripley Formation (Alabama),,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,2.73,135,,>0.05,,,
,Hansen 1999 ECR,2,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Ornament,Maastrichtian,Maastrichtian,K/T,K/T,Ripley Formation (Alabama),,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,7.29,135,,>0.05
,Hansen 1999 ECR,4,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Thick lip,Maastrichtian,Maastrichtian,K/T,K/T,Ripley Formation (Alabama),,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.28,135,,>0.05
,Hansen 1999 ECR,5,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Apertural teeth,Maastrichtian,Maastrichtian,K/T,K/T,Ripley Formation (Alabama),,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.49,135,,>0.05
,Hansen 1999 ECR,6,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Umbilicus,Maastrichtian,Maastrichtian,K/T,K/T,Ripley Formation (Alabama),,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,1.35,135,,>0.05
,Hansen 1999 ECR,2,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Ornament,Priabonian,Priabonian,E/O,E/O,Maryland/ supplemented with Mississippi museum collections,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.82,92,,>0.05
,Hansen 1999 ECR,3,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Crenulated margin,Priabonian,Priabonian,E/O,E/O,Maryland/ supplemented with Mississippi museum collections,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.08,92,,>0.05
,Hansen 1999 ECR,4,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Valve overlap,Priabonian,Priabonian,E/O,E/O,Maryland/ supplemented with Mississippi museum collections,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.54,92,,>0.05
,Hansen 1999 ECR,2,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Ornament,Priabonian,Priabonian,E/O,E/O,Maryland/ supplemented with Mississippi museum collections,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,7.19,92,,>0.05
,Hansen 1999 ECR,4,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Thick lip,Priabonian,Priabonian,E/O,E/O,Maryland/ supplemented with Mississippi museum collections,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.01,92,,>0.05
,Hansen 1999 ECR,5,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Apertural teeth,Priabonian,Priabonian,E/O,E/O,Maryland/ supplemented with Mississippi museum collections,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.01,92,,>0.05
,Hansen 1999 ECR,6,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Umbilicus,Priabonian,Priabonian,E/O,E/O,Maryland/ supplemented with Mississippi museum collections,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,2.16,92,,>0.05
,Hansen 1999 ECR,2,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Ornament,Langhian,Serravalian,Middle Miocene,Middle Miocene,Calvert Formation,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.22,51,,>0.05
,Hansen 1999 ECR,3,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Crenulated margin,Langhian,Serravalian,Middle Miocene,Middle Miocene,Calvert Formation,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,2.27,51,,>0.05
,Hansen 1999 ECR,4,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Valve overlap,Langhian,Serravalian,Middle Miocene,Middle Miocene,Calvert Formation,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.41,51,,>0.05
,Hansen 1999 ECR,2,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Ornament,Langhian,Serravalian,Middle Miocene,Middle Miocene,Calvert Formation,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,4.44,51,,>0.05
,Hansen 1999 ECR,4,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Thick lip,Langhian,Serravalian,Middle Miocene,Middle Miocene,Calvert Formation,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.96,51,,>0.05
,Hansen 1999 ECR,5,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Apertural teeth,Langhian,Serravalian,Middle Miocene,Middle Miocene,Calvert Formation,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.96,51,,>0.05
,Hansen 1999 ECR,6,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Umbilicus,Langhian,Serravalian,Middle Miocene,Middle Miocene,Calvert Formation,,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.02,51,,>0.05
,Hansen 1999 ECR,2,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Ornament,Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,"Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,1.68,65,,>0.05
,Hansen 1999 ECR,3,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Crenulated margin,Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,"Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,0.82,65,,>0.05
,Hansen 1999 ECR,4,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Bivalve,bivalve,species,Escalation,Escalation,Valve overlap,Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,"Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,5.5,65,,>0.05
,Hansen 1999 ECR,2,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Ornament,Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,"Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,9.82,65,,<0.05
,Hansen 1999 ECR,4,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Thick lip,Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,"Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,3.54,65,,<0.05
,Hansen 1999 ECR,5,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Apertural teeth,Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,"Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,3.54,65,,<0.05
,Hansen 1999 ECR,6,EO,"Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.",Hansen et al. 1999,1999,PR,Mollusca,Gastropod,gastropod,species,Escalation,Escalation,Umbilicus,Piacenzian,Gelasian,Pliocene-Recent,Plio-Pleistocene,"Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was sign,1.58,65,,<0.05
,Aberhan 2003 SEA,3,EO,"Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.",Aberhan and Baumiller 2003,2003,PR,Mollusca,Bivalve,bivalve,species,Geographic Range,Endemic,Narrow,Hettangian,Hettangian,Early Jurassic,Hettangian,Northwest Europe,"data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and MesozoicÐCenozoic radiations:
Geologic",,,,,6,8,7,55,,,,,,Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in,,,,
,Aberhan 2003 SEA,4,EO,"Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.",Aberhan and Baumiller 2003,2003,PR,Mollusca,Bivalve,bivalve,species,Geographic Range,Cosmospolitan,Broad,Hettangian,Hettangian,Early Jurassic,Hettangian,Northwest Europe,"data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and MesozoicÐCenozoic radiations:
Geologic",,,,,1,47,7,55,,,,,,Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in,,,,
