,,,,"Biblio info",,,,"Selectivity info",,,,,,,,,,,,,"Odds ratio",,"Log odds ratio",,"Raw numbers",,,,"Percent Extinction",,,"Multivariate Logistic Regression",,,,"Proportions",,,"Nonparametric Tests",,,,,,,,,"Computing d in designs with indpt groups",,,,,,,,,,,,,,,"Computing d in designs with paired groups",,,,,,,,,,,,,,,"Computing d in designs with indpt groups using ANCOVA",,,,,,,,,,,,,,,,,,,,,,,"Computing r w/ indpt grps",,,,,,,,,,"Extinction Rates",,,,,,"Chi Square",,,,,,,"Extinction Rate",,,,,"GLM",,,,,"Mean Species Duration/Longevity",,,,,"Additional Stats",,,,,
323,"Hansen 1999 ECR",3,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Body Size","Body Size","Narrow Aperture","Priabonian","Priabonian","E/O","E/O","Maryland/ supplemented with Mississippi museum collections",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",2.94,92,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
324,"Hansen 1999 ECR",4,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Thick lip","Priabonian","Priabonian","E/O","E/O","Maryland/ supplemented with Mississippi museum collections",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.01,92,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
325,"Hansen 1999 ECR",5,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Apertural teeth","Priabonian","Priabonian","E/O","E/O","Maryland/ supplemented with Mississippi museum collections",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.01,92,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
326,"Hansen 1999 ECR",6,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Umbilicus","Priabonian","Priabonian","E/O","E/O","Maryland/ supplemented with Mississippi museum collections",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",2.16,92,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
327,"Hansen 1999 ECR",1,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Shell Thickness","Shell Thickness","Thickness","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)","NA",51,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"Hansen 1999 ECR",2,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Escalation","Escalation","Ornament","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.22,51,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
329,"Hansen 1999 ECR",3,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Escalation","Escalation","Crenulated margin","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",2.27,51,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
330,"Hansen 1999 ECR",4,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Escalation","Escalation","Valve overlap","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.41,51,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
331,"Hansen 1999 ECR",1,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Shell Thickness","Shell Thickness","Thickness","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)","NA",51,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"Hansen 1999 ECR",2,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Ornament","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",4.44,51,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
333,"Hansen 1999 ECR",3,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Body Size","Body Size","Narrow Aperture","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0,51,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
334,"Hansen 1999 ECR",4,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Thick lip","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.96,51,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
335,"Hansen 1999 ECR",5,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Apertural teeth","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.96,51,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
336,"Hansen 1999 ECR",6,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Umbilicus","Langhian","Serravalian","Middle Miocene","Middle Miocene","Calvert Formation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.02,51,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
337,"Hansen 1999 ECR",1,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Shell Thickness","Shell Thickness","Thickness","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)","NA",65,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"Hansen 1999 ECR",2,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Escalation","Escalation","Ornament","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",1.68,65,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
339,"Hansen 1999 ECR",3,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Escalation","Escalation","Crenulated margin","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.82,65,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
340,"Hansen 1999 ECR",4,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Escalation","Escalation","Valve overlap","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",5.5,65,,">0.05",,,,,,,,,,,,,,,,,,,,,,,,
341,"Hansen 1999 ECR",1,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Shell Thickness","Shell Thickness","Thickness","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)","NA",65,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"Hansen 1999 ECR",2,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Ornament","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",9.82,65,,"<0.05",,,,,,,,,,,,,,,,,,,,,,,,
343,"Hansen 1999 ECR",3,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Body Size","Body Size","Narrow Aperture","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",0.86,65,,"<0.05",,,,,,,,,,,,,,,,,,,,,,,,
344,"Hansen 1999 ECR",4,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Thick lip","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",3.54,65,,"<0.05",,,,,,,,,,,,,,,,,,,,,,,,
345,"Hansen 1999 ECR",5,"EO","Hansen, Thor A., Patricia H. Kelley, Vicky D. Melland, and Scott E. Graham. 1999. Effect of climate-related mass extinctions on escalation in molluscs. Geology 27:1139-1142.","Hansen et al. 1999",1999,"PR","Mollusca","Gastropod","gastropod","species","Escalation","Escalation","Apertural teeth","Piacenzian","Gelasian","Pliocene-Recent","Plio-Pleistocene","Norfolk/ Chowan R., NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This paper used a Mann-Whitney U test for tests of significance (0.05 alpha w/ Bonferroni adjustments applied for the number of simultaneous stat comparasons) for relative shell thickness and chi-square for all other considerations; only one test was significant: gastopods at the Plio-Pleistocene (B K/T:0.44; G K/T: 0.36; B EO 0.60; G EO: 0.79; B MM: 0.66; G MM: 0.18; B PP: 0.29; G PP: 0.99)",3.54,65,,"<0.05",,,,,,,,,,,,,,,,,,,,,,,,
